date,y_prob,signal
2015-07-03,0.03451218760146658,0
2015-07-04,0.04045191276503329,0
2015-07-05,0.03741038483856095,0
2015-07-06,0.008263378399010644,0
2015-07-07,0.046606034757022796,0
2015-07-08,0.053272357704992,0
2015-07-09,0.05062924847727149,0
2015-07-10,0.04286740143292666,0
2015-07-11,0.023686181955566286,0
2015-07-12,0.04372025115717469,0
2015-07-13,0.08311740260900902,0
2015-07-14,0.0669939968900414,0
2015-07-15,0.04933160923777376,0
2015-07-16,0.05921375242544346,0
2015-07-17,0.08010747153025537,0
2015-07-18,0.05930811859393663,0
2015-07-19,0.07473771077704087,0
2015-07-20,0.035360430424294,0
2015-07-21,0.03716238814096822,0
2015-07-22,0.011859205469507821,0
2015-07-23,0.04256359547704464,0
2015-07-24,0.03308717988486696,0
2015-07-25,0.02943637861784335,0
2015-07-26,0.031335700175821116,0
2015-07-27,0.02300860874181263,0
2015-07-28,0.025535145249608808,0
2015-07-29,0.0333829584348693,0
2015-07-30,0.017077938940935837,0
2015-07-31,0.024680860346003478,0
2015-08-01,0.16730585574846232,0
2015-08-02,0.023749140032461712,0
2015-08-03,0.8122382849466234,1
2015-08-04,0.03646290762877657,0
2015-08-05,0.06818425762689707,0
2015-08-06,0.833487461732787,1
2015-08-07,0.019663931191926765,0
2015-08-08,0.04351241836269843,0
2015-08-09,0.03584203999109823,0
2015-08-10,0.04530019234174876,0
2015-08-11,0.049481349951775326,0
2015-08-12,0.05928679579541641,0
2015-08-13,0.030979637423835932,0
2015-08-14,0.04652817177655244,0
2015-08-15,0.02738886267730531,0
2015-08-16,0.004342232130015567,0
2015-08-17,0.0268078539348414,0
2015-08-18,0.02405261824272873,0
2015-08-19,0.02346668618127503,0
2015-08-20,0.02074493672578794,0
2015-08-21,0.030014944583463425,0
2015-08-22,0.03627890564859818,0
2015-08-23,0.028927168008022138,0
2015-08-24,0.030350379998540924,0
2015-08-25,0.08355272899752446,0
2015-08-26,0.03762493779971171,0
2015-08-27,0.0036041201067991122,0
2015-08-28,0.03840210829657195,0
2015-08-29,0.04365714406513543,0
2015-08-30,0.03954816982551785,0
2015-08-31,0.04455076485344576,0
2015-09-01,0.026519196494928364,0
2015-09-02,0.0327987487976532,0
2015-09-03,0.2343339328793275,0
2015-09-04,0.15283764286742804,0
2015-09-05,0.07386503831301866,0
2015-09-06,0.07436290513446946,0
2015-09-07,0.1578588351662591,0
2015-09-08,0.029225110214605395,0
2015-09-09,0.050208198342109205,0
2015-09-10,0.06697148858989974,0
2015-09-11,0.046208430111567625,0
2015-09-12,0.0831933088219734,0
2015-09-13,0.005459361765448544,0
2015-09-14,0.050938998481734436,0
2015-09-15,0.05171829428510364,0
2015-09-16,0.039895673482115035,0
2015-09-17,0.04104147386706441,0
2015-09-18,0.0312572090349001,0
2015-09-19,0.028026448558667642,0
2015-09-20,0.025413394503975572,0
2015-09-21,0.034860070854064965,0
2015-09-22,0.05977297642747431,0
2015-09-23,0.038013391481847854,0
2015-09-24,0.03601032387378079,0
2015-09-25,0.07008470417739437,0
2015-09-26,0.030326068941416158,0
2015-09-27,0.02579932235187371,0
2015-09-28,0.02750784334986726,0
2015-09-29,0.029705256748374383,0
2015-09-30,0.031601513737942614,0
2015-10-01,0.034102370469271455,0
2015-10-02,0.03356884983344549,0
2015-10-03,0.02970011777667172,0
2015-10-04,0.02781305691714062,0
2015-10-05,0.03716441011042935,0
2015-10-06,0.03394939382764997,0
2015-10-07,0.03694358863897753,0
2015-10-08,0.06583670819971346,0
2015-10-09,0.3198905246687146,0
2015-10-10,0.07938688995596609,0
2015-10-11,0.37675409838725177,0
2015-10-12,0.9997439109373859,1
2015-10-13,0.9291956892754263,1
2015-10-14,0.4417457648229872,0
2015-10-15,0.6077554587766667,1
2015-10-16,0.9747420042852211,1
2015-10-17,0.9661651022127951,1
2015-10-18,0.9999744980398553,1
2015-10-19,0.8381468867484696,1
2015-10-20,0.43903072602027154,0
2015-10-21,0.49123356315449374,0
2015-10-22,0.8116006247229046,1
2015-10-23,0.10662697535202266,0
2015-10-24,0.03326639960302834,0
2015-10-25,0.017383957567223312,0
2015-10-26,0.021129947465158436,0
2015-10-27,0.014849963191231521,0
2015-10-28,0.0037665566237995735,0
2015-10-29,0.010607961202590449,0
2015-10-30,0.009251460950899074,0
2015-10-31,0.025517015161134225,0
2015-11-01,0.009966659437759023,0
2015-11-02,0.014594050687846213,0
2015-11-03,0.020570674757055016,0
2015-11-04,0.024159024629810857,0
2015-11-05,0.02320404846061739,0
2015-11-06,0.031341704347751055,0
2015-11-07,0.033253802328442036,0
2015-11-08,0.025925118444195434,0
2015-11-09,0.029594263689982036,0
2015-11-10,0.02894609087526541,0
2015-11-11,0.032566604296693086,0
2015-11-12,0.03253319392409297,0
2015-11-13,0.034410286041331214,0
2015-11-14,0.032023630552041216,0
2015-11-15,0.024026684850420796,0
2015-11-16,0.02481378116092624,0
2015-11-17,0.05329176986291127,0
2015-11-18,0.034697144509127954,0
2015-11-19,0.02903124261844014,0
2015-11-20,0.046390061277046944,0
2015-11-21,0.05068739471421485,0
2015-11-22,0.027142968280017492,0
2015-11-23,0.053825450019102765,0
2015-11-24,0.04559161129263654,0
2015-11-25,0.05716544509582341,0
2015-11-26,0.040638285034636415,0
2015-11-27,0.04282576575108654,0
2015-11-28,0.045252832412284096,0
2015-11-29,0.045451760005607966,0
2015-11-30,0.049848156343018195,0
2015-12-01,0.031791306115516206,0
2015-12-02,0.05067278981258698,0
2015-12-03,0.03500414409455144,0
2015-12-04,0.039895529246918575,0
2015-12-05,0.04258344792559294,0
2015-12-06,0.07002632043074587,0
2015-12-07,0.06700996901635049,0
2015-12-08,0.038009488591322936,0
2015-12-09,0.04843346573694239,0
2015-12-10,0.07526539789297894,0
2015-12-11,0.049633646860796875,0
2015-12-12,0.06871915561742585,0
2015-12-13,0.04289096039797743,0
2015-12-14,0.09079324434030232,0
2015-12-15,0.05033646446161947,0
2015-12-16,0.054739191916347754,0
2015-12-17,0.054776345559490104,0
2015-12-18,0.05480415579411899,0
2015-12-19,0.05229892137305722,0
2015-12-20,0.01485020075230598,0
2015-12-21,0.04402721126557735,0
2015-12-22,0.016948258390364557,0
2015-12-23,0.03489507689425153,0
2015-12-24,0.03133732739582987,0
2015-12-25,0.02921580627575552,0
2015-12-26,0.03631502258266883,0
2015-12-27,0.06058035492957047,0
2015-12-28,0.040579823222987116,0
2015-12-29,0.030677575224448073,0
2015-12-30,0.04502198838014219,0
2015-12-31,0.0351912811319441,0
2016-01-01,0.02187935367258802,0
2016-01-02,0.11005532729423381,0
2016-01-03,0.09746310187642195,0
2016-01-04,0.07566436487616153,0
2016-01-05,0.04510655413258907,0
2016-01-06,0.08861302428975115,0
2016-01-07,0.04026955007130779,0
2016-01-08,0.023798810660799575,0
2016-01-09,0.033772718239348624,0
2016-01-10,0.04571653106689445,0
2016-01-11,0.035530617214269,0
2016-01-12,0.025497716853739603,0
2016-01-13,0.024566682045189428,0
2016-01-14,0.02461935641765419,0
2016-01-15,0.024113292585468373,0
2016-01-16,0.02455438204200322,0
2016-01-17,0.00014225492205448677,0
2016-01-18,0.024214151382241773,0
2016-01-19,0.0403988580895645,0
2016-01-20,0.06559448127479783,0
2016-01-21,0.04685118986041846,0
2016-01-22,0.03933203266531804,0
2016-01-23,0.035504009670347676,0
2016-01-24,0.05036606911274222,0
2016-01-25,0.05210934730620718,0
2016-01-26,0.06170817356154269,0
2016-01-27,0.02558680414201684,0
2016-01-28,0.06289819856373927,0
2016-01-29,0.057842225506851856,0
2016-01-30,0.041345780292983005,0
2016-01-31,0.047739346389607876,0
2016-02-01,0.03804198723451561,0
2016-02-02,0.044865494979440354,0
2016-02-03,0.04239712987717977,0
2016-02-04,0.046327026498908686,0
2016-02-05,0.036653182306523695,0
2016-02-06,0.046212597651255974,0
2016-02-07,0.04746529734571109,0
2016-02-08,0.04318210542480736,0
2016-02-09,0.051417925398706425,0
2016-02-10,0.06154381622518511,0
2016-02-11,0.05054697763386611,0
2016-02-12,0.05351261350296338,0
2016-02-13,0.03983180180442217,0
2016-02-14,0.0818408672074619,0
2016-02-15,0.04209953840251058,0
2016-02-16,0.06640231222637237,0
2016-02-17,0.04785318990511952,0
2016-02-18,0.09521487565032047,0
2016-02-19,0.030790620925850755,0
2016-02-20,0.04741827866118296,0
2016-02-21,0.06730359336254302,0
2016-02-22,0.03581118112487443,0
2016-02-23,0.04650156549618377,0
2016-02-24,0.5143204342787134,1
2016-02-25,0.04615575770082443,0
2016-02-26,0.12371255171272798,0
2016-02-27,0.07543830732244437,0
2016-02-28,0.04262508085848976,0
2016-02-29,0.04676351240241347,0
2016-03-01,0.039334952123907446,0
2016-03-02,0.027623256649137833,0
2016-03-03,0.02073308023215289,0
2016-03-04,0.0003150978781272267,0
2016-03-05,0.023334932192507804,0
2016-03-06,0.021590349430184695,0
2016-03-07,0.11616371037048213,0
2016-03-08,0.031085257986382727,0
2016-03-09,0.027162216718176188,0
2016-03-10,0.04973224765997395,0
2016-03-11,0.028140302976207593,0
2016-03-12,0.029330751989080948,0
2016-03-13,0.030355861513290536,0
2016-03-14,0.04311543323214436,0
2016-03-15,0.03318292002865451,0
2016-03-16,0.02453993027774821,0
2016-03-17,0.04013416522045501,0
2016-03-18,0.12193598401883965,0
2016-03-19,0.023024155182911864,0
2016-03-20,0.08789797397269322,0
2016-03-21,0.5187997508898381,1
2016-03-22,0.012950053849659955,0
2016-03-23,0.0952176716807574,0
2016-03-24,0.04306420044994874,0
2016-03-25,0.015397607430364817,0
2016-03-26,0.08018549158041703,0
2016-03-27,0.026379782932820013,0
2016-03-28,0.042673412982856,0
2016-03-29,0.03209907472374285,0
2016-03-30,0.03771612307497039,0
2016-03-31,0.07832029802453683,0
2016-04-01,0.40969503759731385,0
2016-04-02,0.27702392211495935,0
2016-04-03,0.9939622888539216,1
2016-04-04,0.6559383580800987,1
2016-04-05,0.7053667821529754,1
2016-04-06,0.36557130958376655,0
2016-04-07,0.46833914861507075,0
2016-04-08,0.13809953671089914,0
2016-04-09,0.11165645734997784,0
2016-04-10,0.11954263741092092,0
2016-04-11,0.06388858172704369,0
2016-04-12,0.07180166135338573,0
2016-04-13,0.2799954307606748,0
2016-04-14,0.08159408671329951,0
2016-04-15,0.0625203792869402,0
2016-04-16,0.1206087884178553,0
2016-04-17,0.05851412345046468,0
2016-04-18,0.17275317739860357,0
2016-04-19,0.34867458142459185,0
2016-04-20,0.0634871310748633,0
2016-04-21,0.7933275694456741,1
2016-04-22,0.08886042649620432,0
2016-04-23,0.9999340439412285,1
2016-04-24,1.0,1
2016-04-25,0.9981033626167438,1
2016-04-26,0.8827011709786143,1
2016-04-27,0.8038524430801983,1
2016-04-28,0.13387006182773364,0
2016-04-29,0.0629204913695527,0
2016-04-30,0.03319230756225529,0
2016-05-01,0.0636971373084639,0
2016-05-02,0.03235885379622975,0
2016-05-03,0.03718853328848998,0
2016-05-04,0.19764693474154107,0
2016-05-05,0.03368165475593537,0
2016-05-06,0.027451545616549878,0
2016-05-07,0.047097234099635926,0
2016-05-08,0.03182252521544336,0
2016-05-09,0.02831166274554346,0
2016-05-10,0.05074292647110169,0
2016-05-11,0.11953366505455786,0
2016-05-12,0.08761188957840436,0
2016-05-13,0.0815260529338898,0
2016-05-14,0.0678124877497377,0
2016-05-15,0.06531747847729573,0
2016-05-16,0.08445653086451207,0
2016-05-17,0.10000269406298329,0
2016-05-18,0.08903356357858667,0
2016-05-19,0.06823017437824548,0
2016-05-20,0.08670081280858392,0
2016-05-21,0.0664410900043735,0
2016-05-22,0.11323071351005269,0
2016-05-23,0.05396396379021425,0
2016-05-24,0.0709173634621336,0
2016-05-25,0.06217545854761674,0
2016-05-26,0.09648012724903292,0
2016-05-27,0.06925694899209806,0
2016-05-28,0.06717808002554618,0
2016-05-29,0.06625988983939604,0
2016-05-30,0.06347615670936332,0
2016-05-31,0.05672410241492027,0
2016-06-01,0.05863891421427034,0
2016-06-02,0.042967014820312524,0
2016-06-03,0.017868095724803794,0
2016-06-04,0.07203696005437846,0
2016-06-05,0.03758494268666649,0
2016-06-06,0.04469624545077234,0
2016-06-07,0.050965464601189385,0
2016-06-08,0.04294970903531611,0
2016-06-09,0.04287505468645584,0
2016-06-10,0.031243463639694463,0
2016-06-11,0.017950322762598534,0
2016-06-12,0.04265048324155771,0
2016-06-13,0.039266448086132846,0
2016-06-14,0.056294064407043744,0
2016-06-15,0.03166677200024399,0
2016-06-16,0.04058940218825397,0
2016-06-17,0.0235939625819354,0
2016-06-18,0.0432833950409215,0
2016-06-19,0.04951236993582617,0
2016-06-20,0.05407059826790072,0
2016-06-21,0.0006856111468609198,0
2016-06-22,0.03858565679136305,0
2016-06-23,0.04693716961296907,0
2016-06-24,0.01212802085620257,0
2016-06-25,0.03640625675090358,0
2016-06-26,0.0325225073305413,0
2016-06-27,0.06404822967410366,0
2016-06-28,0.14569460193575212,0
2016-06-29,0.06757988838162945,0
2016-06-30,0.07227584586338567,0
2016-07-01,0.03351615779346893,0
2016-07-02,0.04603176022802452,0
2016-07-03,0.07477850500620299,0
2016-07-04,0.022971568766541824,0
2016-07-05,0.02494403353836049,0
2016-07-06,0.020268278822968725,0
2016-07-07,0.03255026865068265,0
2016-07-08,0.03390228680818802,0
2016-07-09,0.013467277344391869,0
2016-07-10,0.02289385563997784,0
2016-07-11,0.03176120166001954,0
2016-07-12,0.3387340091094333,0
2016-07-13,0.058486251064013006,0
2016-07-14,0.07812861306115997,0
2016-07-15,0.037638498797878776,0
2016-07-16,0.031470868733475675,0
2016-07-17,0.043904796645760205,0
2016-07-18,0.02974061069793627,0
2016-07-19,0.04408392866105619,0
2016-07-20,0.0817398219092712,0
2016-07-21,0.04784118278911734,0
2016-07-22,0.07120359858642863,0
2016-07-23,0.0429156615732044,0
2016-07-24,0.06638113346213656,0
2016-07-25,0.0501455447912061,0
2016-07-26,0.08058752501977166,0
2016-07-27,0.06384553656508635,0
2016-07-28,0.049724978702466345,0
2016-07-29,0.0551792060095014,0
2016-07-30,0.06363458068826575,0
2016-07-31,0.06193062932648543,0
2016-08-01,0.08257185630466633,0
2016-08-02,0.16067246397290538,0
2016-08-03,0.09518469336444463,0
2016-08-04,0.07749356769115281,0
2016-08-05,0.08272728368321271,0
2016-08-06,0.051755255243037784,0
2016-08-07,0.12454093732480273,0
2016-08-08,0.20216284170828352,0
2016-08-09,0.20061739628319653,0
2016-08-10,0.18266678303761463,0
2016-08-11,0.993885784221536,1
2016-08-12,0.08811245439956024,0
2016-08-13,0.23056811427177018,0
2016-08-14,0.21928796166089434,0
2016-08-15,0.08770886557559479,0
2016-08-16,0.9992999162604268,1
2016-08-17,0.1186035362133806,0
2016-08-18,0.04606804917993563,0
2016-08-19,0.09016896127403612,0
2016-08-20,0.9909277673229322,1
2016-08-21,0.07648683136332088,0
2016-08-22,0.025549986564605085,0
2016-08-23,0.04754349470576806,0
2016-08-24,0.9993511030165073,1
2016-08-25,0.4559145533049033,0
2016-08-26,0.0505976649910062,0
2016-08-27,1.0,1
2016-08-28,1.0,1
2016-08-29,1.0,1
2016-08-30,1.0,1
2016-08-31,1.0,1
2016-09-01,0.9997720169326987,1
2016-09-02,0.9670827943275488,1
2016-09-03,0.9995923826221088,1
2016-09-04,0.9978450096976567,1
2016-09-05,0.9526516431039364,1
2016-09-06,0.7054794983452098,1
2016-09-07,0.321890872459569,0
2016-09-08,0.8107888454832108,1
2016-09-09,0.4252995087670691,0
2016-09-10,0.6030257055591003,1
2016-09-11,0.2913955290562143,0
2016-09-12,0.731069984966878,1
2016-09-13,0.9521217614615616,1
2016-09-14,0.9738654921549047,1
2016-09-15,0.5122070085793933,1
2016-09-16,0.9872700358614883,1
2016-09-17,0.9999930335118787,1
2016-09-18,0.7690143731934946,1
2016-09-19,0.8513195947078968,1
2016-09-20,0.3247760734891906,0
2016-09-21,0.0577180167444815,0
2016-09-22,0.9555694254363187,1
2016-09-23,0.0159371127342006,0
2016-09-24,0.03987967313819635,0
2016-09-25,0.027596488647656944,0
2016-09-26,0.004642285799240116,0
2016-09-27,0.00828357836491335,0
2016-09-28,0.004058246088459542,0
2016-09-29,0.002818877303991394,0
2016-09-30,0.004543411396694839,0
2016-10-01,0.005525575850790485,0
2016-10-02,0.005070898286251308,0
2016-10-03,0.003908643808594118,0
2016-10-04,0.0007422919877208265,0
2016-10-05,0.005955673456518355,0
2016-10-06,0.010816964631748296,0
2016-10-07,0.006377156916265107,0
2016-10-08,0.010490538721265744,0
2016-10-09,0.009719074178347912,0
2016-10-10,0.0023064564807102578,0
2016-10-11,0.03781266145665605,0
2016-10-12,0.01987975140337971,0
2016-10-13,0.0144327600239968,0
2016-10-14,0.030413607394004342,0
2016-10-15,0.01911457672958756,0
2016-10-16,0.040120078473494636,0
2016-10-17,0.020157829225848425,0
2016-10-18,0.02213736622116645,0
2016-10-19,0.1617352884458788,0
2016-10-20,0.062390577502821176,0
2016-10-21,0.03675611780531009,0
2016-10-22,0.03191369864137194,0
2016-10-23,0.03413313715814007,0
2016-10-24,0.014555866363204457,0
2016-10-25,0.02652927893053267,0
2016-10-26,0.03888897770136733,0
2016-10-27,0.029432245525262916,0
2016-10-28,0.03365333627781181,0
2016-10-29,0.0087399751607599,0
2016-10-30,0.025653635531248498,0
2016-10-31,0.02271498877365504,0
2016-11-01,0.015284873057726038,0
2016-11-02,0.020225418333990924,0
2016-11-03,0.020686042052140224,0
2016-11-04,0.015463837031117481,0
2016-11-05,0.01956381351235803,0
2016-11-06,0.016764760323566476,0
2016-11-07,0.015034083580625654,0
2016-11-08,0.028848332664467447,0
2016-11-09,0.004414304277407621,0
2016-11-10,0.017669308096163187,0
2016-11-11,0.025121227906811358,0
2016-11-12,0.016099593400389606,0
2016-11-13,0.018085459045724346,0
2016-11-14,0.03332187202469639,0
2016-11-15,0.03216012452312156,0
2016-11-16,0.024600146117100243,0
2016-11-17,0.036445782195273106,0
2016-11-18,0.4938361963370397,0
2016-11-19,0.055702839963288064,0
2016-11-20,0.05067853769402023,0
2016-11-21,0.0893237983772486,0
2016-11-22,0.43245335846949695,0
2016-11-23,0.043453657926092286,0
2016-11-24,0.0429981954811816,0
2016-11-25,0.09361849189057408,0
2016-11-26,0.08934609729229727,0
2016-11-27,0.04954988033975783,0
2016-11-28,0.03393048696162526,0
2016-11-29,0.018460267815280144,0
2016-11-30,0.026211274169244417,0
2016-12-01,0.054577408423253725,0
2016-12-02,0.036439145024429735,0
2016-12-03,0.020736552420783056,0
2016-12-04,0.02383266273577089,0
2016-12-05,0.022517939051350674,0
2016-12-06,0.057197002359762536,0
2016-12-07,0.023697759142802522,0
2016-12-08,0.026565473112677575,0
2016-12-09,0.059009873868402264,0
2016-12-10,0.00231904250629926,0
2016-12-11,0.026788179822498207,0
2016-12-12,0.034212775617278694,0
2016-12-13,0.013782603458112674,0
2016-12-14,0.028864900659968263,0
2016-12-15,0.041477180248397874,0
2016-12-16,0.03050450197756979,0
2016-12-17,0.006329725525179975,0
2016-12-18,0.04575170738671503,0
2016-12-19,0.040299788787114155,0
2016-12-20,0.03639177366368338,0
2016-12-21,0.03385810179254509,0
2016-12-22,0.03156330457440994,0
2016-12-23,0.04137199480669547,0
2016-12-24,0.037896747509984334,0
2016-12-25,0.03396683894502255,0
2016-12-26,0.004036364295330082,0
2016-12-27,0.06818544832912773,0
2016-12-28,0.05267488631029095,0
2016-12-29,0.08171286107406493,0
2016-12-30,0.0860811484223213,0
2016-12-31,0.049327330536476505,0
2017-01-01,0.07618202261124166,0
2017-01-02,0.04831902260430995,0
2017-01-03,0.06960534013741775,0
2017-01-04,0.05662337646081945,0
2017-01-05,0.05854851440940993,0
2017-01-06,0.13376252653355028,0
2017-01-07,0.10288243568245854,0
2017-01-08,0.0700884455779222,0
2017-01-09,0.0698392178274057,0
2017-01-10,0.09135029685871182,0
2017-01-11,0.07154526878619376,0
2017-01-12,0.06564865058486521,0
2017-01-13,0.08739316197528672,0
2017-01-14,0.051338877828580216,0
2017-01-15,0.07409923203640599,0
2017-01-16,0.0675535205248891,0
2017-01-17,0.05708050008886554,0
2017-01-18,0.059162930460038704,0
2017-01-19,0.07575590333285498,0
2017-01-20,0.057767939242876494,0
2017-01-21,0.05967275729777602,0
2017-01-22,0.05646429779435876,0
2017-01-23,0.07265621619689276,0
2017-01-24,0.060624280215829204,0
2017-01-25,0.07548303861379617,0
2017-01-26,0.09413011962106001,0
2017-01-27,0.06184112464108631,0
2017-01-28,0.054908658304950106,0
2017-01-29,0.166732987843679,0
2017-01-30,0.08986901450763966,0
2017-01-31,0.09927204370190508,0
2017-02-01,0.45645144608841887,0
2017-02-02,0.8843113821380951,1
2017-02-03,0.40099766573058865,0
2017-02-04,0.11286695248395548,0
2017-02-05,0.30655610132642613,0
2017-02-06,0.6864504913423658,1
2017-02-07,0.07064023193963428,0
2017-02-08,0.08264755616294522,0
2017-02-09,0.10923272244418766,0
2017-02-10,0.1028324093738812,0
2017-02-11,0.046065827856271,0
2017-02-12,0.0017783107784153692,0
2017-02-13,0.04998260211648973,0
2017-02-14,0.04271191887933661,0
2017-02-15,0.05842772657030073,0
2017-02-16,0.17199173462651673,0
2017-02-17,0.040248051127161275,0
2017-02-18,0.09177887766854585,0
2017-02-19,0.07584058763095504,0
2017-02-20,0.0645930040910942,0
2017-02-21,0.10215904317738353,0
2017-02-22,0.12787954565741605,0
2017-02-23,0.05169151738501652,0
2017-02-24,0.07095963019989784,0
2017-02-25,0.06524930695234368,0
2017-02-26,0.0869384993601128,0
2017-02-27,0.2102573335109114,0
2017-02-28,0.07592057247285754,0
2017-03-01,0.0012620783237061151,0
2017-03-02,0.07716811082001745,0
2017-03-03,0.08953275802321808,0
2017-03-04,0.060524282187548614,0
2017-03-05,0.0623497401564882,0
2017-03-06,0.08325004688225718,0
2017-03-07,0.07034862971452947,0
2017-03-08,0.04953358031526219,0
2017-03-09,0.04573321357414797,0
2017-03-10,0.025855077776716744,0
2017-03-11,0.1461267639009772,0
2017-03-12,0.12969747720987002,0
2017-03-13,0.006529774024078516,0
2017-03-14,0.06832938297708646,0
2017-03-15,0.03203717522769051,0
2017-03-16,0.030227879010829153,0
2017-03-17,0.03137111737653248,0
2017-03-18,0.02643554077469119,0
2017-03-19,0.025862876711374046,0
2017-03-20,0.02286799437497117,0
2017-03-21,0.02794566481124756,0
2017-03-22,0.000620368515241599,0
2017-03-23,0.026743505212583122,0
2017-03-24,0.021379274888166162,0
2017-03-25,0.027314949529524932,0
2017-03-26,0.031990634095418594,0
2017-03-27,0.03559607743646813,0
2017-03-28,0.015761000693294037,0
2017-03-29,0.019252196390448548,0
2017-03-30,0.020164397450977083,0
2017-03-31,0.0014845630391678573,0
2017-04-01,0.03381038512641832,0
2017-04-02,0.02786029594106908,0
2017-04-03,0.028408060043060283,0
2017-04-04,0.027429809958763266,0
2017-04-05,0.029812997382793922,0
2017-04-06,0.027443655143377925,0
2017-04-07,0.020699148451202902,0
