date,ret_1,ret_5,hl_range,close_vs_ema20,close_vs_ema50,vol_chg_1,ema20,ema50,xtrend,xtrend_slope_1,rsi14,rsi_sma14,rsi_diff,atr21,atr_stop_21_4,dist_to_atr_stop,label
2015-03-04,-0.0025263901416604506,0.0006099310053293561,0.01446144035020477,-0.0008780849420246374,-0.002202876077588841,0.09554673399097258,99.50339578040482,99.63510134841718,-0.13170556801236444,-0.00025019896867206626,45.203541290259174,38.01515285652893,7.188388433730246,1.085651528897745,96.77229388440902,0.02659333966622083,1
2015-03-05,0.004528441570329056,0.005544949635303942,0.01660019445999296,0.0032878149382430505,0.00222429425937741,0.18659164663233185,99.53795808703293,99.64416796220473,-0.1062098751717997,0.025495692840564743,58.96611480723199,40.35083437746759,18.615280429764397,1.1128966941883285,96.66331322324669,0.03207274903299017,0
2015-03-06,-0.000856144665417613,0.0011327619022774016,0.007074507320045538,0.0022019678308061513,0.0013156230323471572,-0.3179887018194084,99.5610858882679,99.64952608133397,-0.0884401930660772,0.017769682105722495,56.08513486098462,42.703033528457176,13.38210133252744,1.0935158992269796,96.74083640309209,0.030466418358120098,0
2015-03-07,0.0004610105350930649,0.0004940993711006758,0.008344452591889135,0.0024082511495195314,0.0017061750981397054,0.2623843063598894,99.58639199414715,99.65647799971303,-0.07008600556588362,0.018354187500193575,57.29406811801897,44.72958699602919,12.564481121989779,1.0811103802161708,96.73475847913532,0.030974062284523624,0
2015-03-08,0.0008534782242843875,0.002449133572594686,0.010910601329169593,0.002948571939118046,0.0024571776131744696,-0.5355883505289278,99.61740228041884,99.66649847031252,-0.04909618989367459,0.020989815672209033,59.51701820411359,46.80545341549214,12.711564788621452,1.0834908383011144,96.64363664679554,0.032712420462051243,0
2015-03-09,0.0010168948674833533,0.006010092932633659,0.005291280385867552,0.0035841585887376945,0.0033344435656135953,1.5409114208825163,99.65513539656942,99.68011029500614,-0.024974898436724402,0.02412129145695019,62.05361102490396,48.95618319959563,13.09742782530833,1.057096036477252,96.72951585409099,0.03283637571199323,0
2015-03-10,-0.0011998368221920463,0.0002733654896598381,0.007832333602953498,0.0021598349525710748,0.0020533603724361264,-0.16606332559543735,99.67784631118185,99.68848244030002,-0.01063612911816847,0.014338769318555933,57.473088499617766,50.85132108470465,6.621767414913116,1.044015272835478,96.78183890865809,0.03115075531707655,0
2015-03-11,0.0007558041756428047,0.001887136603434758,0.004712456148949953,0.0026359669364237007,0.002696962856679326,-0.6706458367806688,99.70558475773596,99.69948705048434,0.006097707251626616,0.016733836369795085,59.49874958356202,52.96993560807579,6.52881397548623,1.0167335931766452,96.89096562729341,0.030790858102219446,0
2015-03-12,0.000149046055231139,0.0015747274279049872,0.0036235797727635476,0.002519398152759961,0.0027339932283806183,2.7156566957488644,99.73210049509444,99.71064442105359,0.02145607404085581,0.015358366789229194,59.904651344812414,54.6917870052626,5.212864339549817,0.9855700887396617,97.01561964504135,0.029688553718181313,0
2015-03-13,0.0015542486797888166,0.0022760028825365985,0.019219208423457822,0.0036799608931842908,0.004113681874207294,-0.05230912840998392,99.77089092413306,99.727458365326,0.04343255880705499,0.021976484766199178,63.96133068558459,56.37653869217481,7.58479199340978,1.0302857987996785,97.4218568048013,0.02713760213461136,0
2015-03-14,4.6934573205037466e-05,0.0013048225441338879,0.005437165045169903,0.0033717947872696085,0.003997267408062154,-0.6885503547414256,99.80643464564419,99.74379725296028,0.06263739268391078,0.019204833876855787,64.0797024547027,58.1893270799308,5.890375374771899,1.0071531417139794,97.5143874331441,0.026259286037379145,0
2015-03-15,6.490646977708181e-05,0.002572737392585678,0.006881636255798763,0.0031091945685798004,0.0039026196361899752,1.968055419904843,99.83921229843999,99.75975030186379,0.07946199657619957,0.016824603892288792,64.25456634808688,58.77642635274746,5.478139995339426,0.9920125159180757,97.5749499363277,0.02571776967559155,0
2015-03-16,-2.5960902880317605e-05,0.0017895529718683356,0.0048707912289810374,0.002789664786421018,0.003724729597974175,-0.7253398582353776,99.8686206509695,99.77497578022208,0.09364487074742556,0.01418287417122599,64.12010448811272,59.08214945610057,5.03795503201215,0.9680023961124526,97.6709904155502,0.02473349027888528,0
2015-03-17,-0.0004263689739185672,0.0012131941110578026,0.006014666556116339,0.0021391320803857976,0.0031703648938291398,2.9576306481058876,99.89116154135336,99.78792967119377,0.10323187015958979,0.009586999412164232,61.83163534470165,59.58880836104951,2.2428269836521437,0.9505784724880497,97.7406861100478,0.02362126570673277,0
2015-03-18,-0.00012486851345538952,-0.0004653513002873533,0.010993797755682802,0.0018226565339203471,0.0029264305688056656,-0.13291677087935805,99.91036520408161,99.79988537036265,0.11047983371896919,0.0072479635593794,61.14366592435969,60.727388692056685,0.4162772323030026,0.9577128309410001,97.71214867623601,0.023784441276135593,0
2015-03-19,0.00012388503468785395,-0.00038844025758877354,0.006198479199881794,0.0017609385033845763,0.0029303323594226096,-0.22586576667941283,99.92892089893098,99.81185849309352,0.11706240583745853,0.006582572118489338,61.60010705319847,60.915530995340006,0.6845760578584645,0.9416550770866672,97.77637969165333,0.023263729639885482,0
2015-03-20,0.0001728181952587171,-0.00028057745035969806,0.01057204923968134,0.0017492870853735123,0.002980943214839809,0.36141905445049116,99.94735700379469,99.8240405129722,0.1233164908224893,0.006254084985030772,62.266091127466254,61.35702787151725,0.9090632559490004,0.9472191210349208,97.75412351586033,0.02365478772643186,0
2015-03-21,0.001176558715573428,0.0009216359787516115,0.014943091750523363,0.002644082901122311,0.003989768442190745,-0.2683196539642827,99.97525633676663,99.84036441442427,0.13489192234236214,0.011575431519872836,66.52360772164398,62.01628070034762,4.507327021296362,0.9734420200332574,97.70793191986697,0.02526297387510851,0
2015-03-22,-0.0011721832436655255,0.00017481591883750092,0.004667268594166309,0.0013332815880355057,0.0027102685927583386,-0.7783924679138217,99.98930811421744,99.85144031974097,0.13786779447646325,0.0029758721341011096,59.332519700348385,62.00310223579296,-2.6705825354445736,0.9493400190792924,97.80433992368282,0.023156164992560936,0
2015-03-23,-0.00021573507732497443,8.392212027241719e-05,0.006930985842327666,0.001011331689410723,0.0023972258373921164,0.851466124450325,99.99996448429197,99.86123481700605,0.13872966728591507,0.0008618728094518247,58.08939069483524,61.71994364078806,-3.6305529459528216,0.9371714467421837,97.85301421303126,0.022459129230905796,0
2015-03-24,0.0005734196992643881,0.0005334388223590114,0.00613526946263219,0.0014330009740041528,0.002852513945569356,0.669208154128691,100.01507262864511,99.8728961967313,0.14217643191381057,0.0034467646278955044,60.46022099967339,61.93331024793489,-1.473089248261502,0.9218061397544604,97.91447544098216,0.022405710133906107,0
2015-03-25,0.000456276345715656,0.0008169991760094142,0.007915827963470618,0.0017085665679031359,0.0031775839528796063,1.0442101651270446,100.03309428305987,99.88589242431047,0.14720185874939773,0.0050254268355871545,62.289290426424714,62.13263459385365,0.15665583257106164,0.9156820378613908,97.93897184855443,0.022607095218923467,0
2015-03-26,-0.00037124155350620747,-0.0007302452207346155,0.004455554767982779,0.0012104100818306628,0.0026972911028000286,-0.566373255432548,100.04585673229226,99.89692017237672,0.14893655991554056,0.0017347011661428269,59.86180203105467,62.12957392858523,-2.267771897530558,0.893330512248944,98.02837795100422,0.021351542063170324,0
2015-03-27,-0.0010452533815994425,-0.0006032591977052082,0.016396768416508053,0.00014958384370385202,0.001588912744631652,1.0239714047775896,100.04743228159776,99.90340957738157,0.1440227042161979,-0.004913855699342662,53.53779056791145,61.385035348751444,-7.847244780839993,0.9289195354751845,97.88602185809926,0.021750209288411447,0
2015-03-28,5.2966948624222354e-05,-0.00033466132274140303,0.013681737463737081,0.00018325053445613314,0.0015774087037788082,-0.10582080674339078,100.0493625404932,99.90985233905288,0.13951020144033066,-0.004512502775867233,53.803840166930314,60.65104518533913,-6.847205018408815,0.9498805099763663,97.80217796009453,0.022639893191364214,0
2015-03-29,0.00033777132881041005,-0.0005700958280168145,0.012876929916135137,0.0004712415615432026,0.0018394536185789554,-0.6688958157341426,100.05432801282718,99.91736793359982,0.13696007922736442,-0.0025501222129662438,55.551842576157384,60.02942205877274,-4.477579482615354,0.9660290571203489,97.7375837715186,0.02361519286405699,0
2015-03-30,0.0005674240645743289,-0.0004590621360560654,0.017347538846006885,0.0009392121587163403,0.0023111789045016855,2.808094965759818,100.06423010684364,99.92681624992925,0.13741385691439234,0.0004537776870279231,58.40050218830957,59.62087903735823,-1.2203768490486624,1.0027657686860472,97.59063692525581,0.02563604888206159,0
2015-03-31,-0.0009914305654149524,-0.0010791966623772131,0.016790093844631735,-4.729211195351964e-05,0.0012692518773662204,-0.08865439175045953,100.06373200142995,99.93199992640261,0.13173207502734385,-0.005681781887048487,52.11247911958682,58.92665359270717,-6.814174473120346,1.0350150177962358,97.46163992881505,0.025958285323508645,0
2015-04-01,0.0007355660160506261,0.0007015622251715925,0.006384534107773008,0.0006222662905325058,0.0019247817798054368,-0.06555508404749733,100.07029085843662,99.93986659595545,0.13042426248117067,-0.0013078125461731815,55.90236467438872,58.55227493199495,-2.64991025760623,1.0161714455202242,97.5370142179191,0.025921485930465234,0
2015-04-02,0.0007889538471987922,0.0014380264560891476,0.009764338659396684,0.0012758116633320034,0.002605259192760466,-0.04693413596051188,100.08374887191884,99.95052280787877,0.1332260640400733,0.002801801558902639,59.598401190130126,58.40929594177579,1.1891052483543376,1.0143775671621182,97.54418973135152,0.026617779465136587,0
2015-04-03,0.0009928990256615755,0.0020938747171619365,0.007586398713601942,0.002050606958676272,0.0034536248737902253,-0.6332061731034542,100.10540136030752,99.96466308992274,0.14073827038478726,0.007512206344713945,63.722584527830385,58.513331184658945,5.20925334317144,1.0023119687258266,97.59245212509668,0.027102163917087058,0
2015-04-04,0.001160390026627045,0.0026877452991913575,0.007816584102959954,0.0029018205050348276,0.004427935007994817,1.377441639809609,100.13607742123061,99.9828135569846,0.15326386424601424,0.01252559386122698,67.85637826668648,58.6085290807334,9.24784918595308,0.991963779738883,97.63384488104447,0.027817630817809143,0
2015-04-05,0.000748798884767643,0.004434383713608936,0.016309014583687935,0.0033004699644497717,0.004970003187653186,0.3188483713075716,100.1709938573039,100.00320126063225,0.1677925966716458,0.014528732425631574,70.21752407665736,59.38602939332691,10.831494683330448,1.0227797902275082,97.71858083908998,0.027701933986947848,0
2015-04-06,-0.0008885333428854114,0.0028042815227009577,0.012959425734015557,0.002184169078944803,0.003924899607965583,-0.12543838369691984,100.19408015660828,100.0192874857055,0.17479267090277517,0.007000074231129361,64.18778284079342,59.82162883232392,4.3661540084695005,1.0360426573595316,97.66552937056188,0.02736557699906697,0
2015-04-07,0.000846500566657582,0.002861944126228977,0.012439004004043878,0.002739715270730015,0.004580409123366411,0.151575058335494,100.22306299883607,100.03807621175628,0.18498678707979366,0.010194116177018486,67.08511112749505,60.29483527002545,6.790275857469602,1.046235864151935,97.62475654339227,0.028593922456553914,0
2015-04-08,0.00030149733727102834,0.0021692514587119405,0.01929697688321851,0.002750743970018358,0.004689045413748943,-0.5226334757582429,100.25217128466122,100.05731636031486,0.19485492434635887,0.009868137266565213,68.07659153837078,60.70821392087875,7.36837761749203,1.0887912991923194,97.62693480323072,0.028865042488058393,0
2015-04-09,-0.001677132997840447,-0.0006711309153368816,0.014624337759727157,0.0009729941487546422,0.002898659641253809,-0.21820927768732323,100.26245020993157,100.0691902285378,0.19325998139376566,-0.0015949429525932146,57.6673037369119,60.5514640427257,-2.8841603058138006,1.1068345706593514,97.5547617173626,0.027952725063420697,0
2015-04-10,0.00020426444373811137,-0.001214892734225037,0.00899476592090506,0.0010649212010042084,0.002980631950413827,0.1698065082772937,100.27370257089048,100.08140237643829,0.19230019445218716,-0.0009597869415784999,58.49824560691889,60.905782259797654,-2.407536652878761,1.097123400627954,97.59360639748819,0.02776426523164649,0
2015-04-11,-0.0008049364120158442,-0.0011313231102620946,0.00816851080460777,0.000235413826054668,0.0020920581184908885,0.45965838315008734,100.27618804032949,100.08996698912699,0.18622105120249444,-0.00607914324969272,53.99916341566838,60.9197339204218,-6.920570504753421,1.0838937148837655,97.64652514046495,0.026453441178696864,0
2015-04-12,-0.000831507141589638,-0.0028060148221266124,0.013581609397264396,-0.0005397713473092778,0.0012121254962647067,-0.7110233909013446,100.27049394125048,100.09492514641613,0.17556879483434784,-0.010652256368146595,49.74630173035821,60.50505243143615,-10.758750701077936,1.0970940141750152,97.59372394329995,0.0261701284091231,0
2015-04-13,-1.9956813455679345e-05,-0.003126470351252908,0.009359932305137809,-0.0005064308236280023,0.0011454398290867177,4.217224407236769,100.26515166113138,100.09961043479197,0.16554122633941404,-0.010027568494933803,49.64532502102167,59.87968263377273,-10.234357612751062,1.0895181087381098,97.62402756504757,0.02584830558235571,0
2015-04-14,-0.0005029217357983562,-0.001953963776441081,0.01645800886546063,-0.0009136832554117468,0.000617631925836468,0.10153855166959302,100.25551816959506,100.10213551578052,0.1533826538145462,-0.01215857252486785,47.05331959535999,59.51831409632795,-12.464994500967961,1.116136294036295,97.51755482385482,0.026421121122810375,0
2015-04-15,0.0004512599337087586,-0.0017075012502416609,0.01418233056445914,-0.00041819429102240907,0.001026511308294865,0.0009291717700721236,100.25110691534792,100.10633412300481,0.14477279234310458,-0.008609861471441604,49.5950156452802,59.06778916567735,-9.472773520397148,1.1306631371774238,97.4594474512903,0.02744012075447857,0
2015-04-16,0.0005308893794182534,-0.0003728820994658433,0.013263197370100772,0.0001019081208953749,0.0014955321887844754,-0.10610621170138446,100.25218244721954,100.11245435347521,0.13972809374432416,-0.005044698598780428,52.48611678164665,58.559768850785666,-6.0736520691390155,1.1401458449308794,97.42151662027649,0.028334484110928,0
2015-04-17,0.0007221051959658276,0.0011814433565764393,0.007552713515151304,0.0007449978912642632,0.0021291337542523416,-0.12792701124255546,100.26005078557958,100.12117379059384,0.13887699498573625,-0.0008510987585879093,56.170524558964935,58.02033599586671,-1.8498114369017742,1.121938899934171,97.49434440026332,0.02830977487109842,0
2015-04-18,-3.98665268680487e-05,0.001161509723153653,0.011810929445394658,0.0006380014312595923,0.0020074152079237787,-0.17294665070859072,100.26678880600058,100.12939442625684,0.13739437974373914,-0.0014826152419971095,55.91255845880609,57.16720600958954,-1.254647550783453,1.1249418094611154,97.48233276215554,0.02839075575839583,0
2015-04-19,-0.0001076439139326979,0.0015574457889060422,0.012143141945773485,0.00047989893578122197,0.0018254669593407414,0.6779391089348912,100.27185653876242,100.13686915463893,0.13498738412349098,-0.0024069956202481535,55.17575628118679,56.09279402419878,-0.9170377430119885,1.1293826756772527,97.46456929729099,0.02846322470802433,0
2015-04-20,7.974481658790111e-06,0.0011136702019376443,0.005837274024928025,0.0004414057624636181,0.0017615277293760662,-0.578584461231088,100.27651782078505,100.14408212896682,0.13243569181823034,-0.0025516923052606444,55.22282681495921,55.45244002235348,-0.22961320739426583,1.1034882625497644,97.56814694980095,0.027438507769067408,0
2015-04-21,-0.0006997551853653583,-0.00011769117834792286,0.008159552162281302,-0.0002339083945707009,0.0010208487492355616,0.41770108086428004,100.27404945690076,100.14825930037989,0.12579015652086412,-0.006645535297366223,50.23747549963647,54.24903747750644,-4.011561977869974,1.089893583380728,97.62252566647709,0.026215048423878933,0
2015-04-22,0.00019650755207445414,-0.0006428477457471882,0.011018217757401716,-3.3832209211898345e-05,0.0011693870451279574,-0.19785085078549858,100.27369236576735,100.15304521016891,0.12064715559843364,-0.005143000922430474,51.55908534837183,53.06921560679223,-1.5101302584203964,1.0906034127435502,97.6196863490258,0.02643468356007918,0
2015-04-23,0.0002981939816675272,-0.00030499108947590337,0.009371865659290785,0.00023911315868822497,0.0014096084928971085,-0.37725179058046154,100.27621690236094,100.15881598624073,0.11740091612021786,-0.0032462394782157844,53.57442299502508,52.77686698237174,0.7975560126533381,1.0834318216605239,97.6483727133579,0.026438903278778136,0
2015-04-24,0.0003978057870273055,0.00020035885167479783,0.005128557775007074,0.0005760308500989266,0.0017358447594642314,1.4318305032238077,100.282301006898,100.16592516325089,0.11637584364710563,-0.0010250724731122318,56.19356920680032,52.61224723950613,3.581321967294187,1.056344592057641,97.75672163176944,0.025746220785414498,0
2015-04-25,0.0006786917692924721,0.0008712051738022364,0.004175953756764813,0.0011344552816061686,0.002318275427295108,-0.5963977969175158,100.29429138719343,100.17542613724106,0.11886524995236414,0.0024894063052585125,60.309326883672455,53.062973201506416,7.246353682166038,1.0260091352929912,97.87806345882804,0.025198505113844846,0
2015-04-26,-0.00017727635790698582,0.0013945053695438858,0.008245808364146337,0.0008661725781239974,0.0020574030504885827,2.023840465170185,100.3034445884131,100.18385648480023,0.11958810361286965,0.0007228536605055069,58.75544633343707,53.70648353029777,5.048962803139304,1.0165706050409438,97.91581757983623,0.024649592193713446,0
2015-04-27,0.00025400835139599565,0.0014520750411635142,0.015325262234367249,0.0010132396601348732,0.0022202038671729034,0.11432043090548061,100.31415462761186,100.19295623049435,0.12119839711751013,0.001610293504640481,60.332242866864014,54.469834805000794,5.862408061863221,1.0414434333723273,97.8163262665107,0.025888068856518676,0
2015-04-28,0.0010356925546652906,0.0021904243461130513,0.00805412659582832,0.0018518778373023453,0.003124977693086749,-0.5150284571379226,100.33374942498216,100.2057775547887,0.12797187019346268,0.006773473075952552,66.03537815747515,55.825696130866156,10.209682026608995,1.0304032698784071,97.86048692048638,0.026456583020015204,0
2015-04-29,-0.0022930782859912346,-0.0005052815374910757,0.007840310142447727,-0.0004000988162453273,0.0008011129155662142,0.8360548375170707,100.32952567022195,100.20905686636561,0.1204688038563404,-0.007503066337122277,49.164145987887174,55.79491972676666,-6.630773738879483,1.018779304646102,97.58708278141559,0.026945192797887034,0
2015-04-30,-0.0022734207204350154,-0.0034539011754018967,0.014866871740751183,-0.002424410333111174,-0.001417793484979578,-0.7972953647739919,100.30398989210558,100.20326640101794,0.1007234910876349,-0.019745312768705503,38.64630291230678,54.806361593242386,-16.160058680935606,1.0411040996629544,97.49778360134817,0.025620433040631364,0
2015-05-01,-0.0011432980150187788,-0.004416756980747172,0.035281699300629396,-0.0032316213069144826,-0.0024634730230313766,1.308272109505506,100.26999085476218,100.19321673823292,0.0767741165292648,-0.023949374558370096,34.641751364110135,53.268592079324186,-18.62684071521405,1.1594467615837662,97.02441295366494,0.02924136838859663,0
2015-05-02,0.0013577195913834217,-0.003318199607830974,0.01299725127319716,-0.0016931360814518425,-0.0010609500792674303,-0.24258435314762083,100.25215363049912,100.1888827484983,0.06327088200082187,-0.013503234528442931,42.281817040831356,52.29496769232599,-10.013150651494634,1.166177868175016,96.99748852729994,0.030826621111341587,0
2015-05-03,-0.0010950943569667526,-0.005439718901431467,0.014600927649537705,-0.0025254502887387693,-0.002073764641986061,2.3900264147180303,100.22557709426111,100.18042067992974,0.045156414331373185,-0.018114467669448686,38.37959103970968,51.09524160364905,-12.71565056393937,1.180155112547634,96.94157954980946,0.030323361486145187,0
2015-05-04,0.0013163540992526812,-0.0018416702064226742,0.016770441347908695,-0.0010925060466269443,-0.0007267515061844004,-0.45574356125699145,100.21406499004577,100.17745124150113,0.036613748544638725,-0.00854266578673446,44.94937445492403,50.36142357793226,-5.412049123008224,1.2039001071882227,96.84659957124711,0.032546927654274804,0
2015-05-05,-0.00010089436360127824,0.0003317962770859051,0.013894855466728463,-0.0010798521793000746,-0.0007952694072104261,-0.6722118803742171,100.20268737194617,100.17420217320696,0.02848519873920452,-0.008128549805434204,44.556738526216414,49.955656651259396,-5.398918125042982,1.2128001020840216,96.70939959166391,0.033820010353566424,0
2015-05-06,6.893478769076644e-05,0.0015458192842205953,0.004403530416627224,-0.0009145764986526279,-0.0006978028060619092,3.6865696252041937,100.19305047937988,100.17135110759101,0.021699371788869826,-0.006785826950334695,44.910772928182496,49.480777192674445,-4.570004264491949,1.1760381924609735,96.8564472301561,0.03241762381027152,0
2015-05-07,0.0033346153654041366,0.003523086407540843,0.016541992705751865,0.0021822819039113376,0.002524988280532509,0.1380328316858579,100.21612186229609,100.18170204454823,0.03441981774786029,0.012720445958990467,58.6626326680477,49.84422074074748,8.818411927300218,1.1991506594866415,96.88059736205344,0.03539296082101176,0
2015-05-08,-0.0004062316735251592,0.004215133871011245,0.005049081373979667,0.00160755562941072,0.002036495401550035,0.028293740693794422,100.23311025636312,100.19004706240908,0.04306319395404046,0.008643376206180164,56.79636550549469,49.88727761922565,6.909087886269042,1.1661863423682302,97.01245463052707,0.03368755628518415,0
2015-05-09,-0.0009064241567017239,0.0019859207409842483,0.006550120384632605,0.0006349325649514615,0.001086739772624424,0.014817238674167621,100.23981404147139,100.19449619721657,0.04531784425482499,0.002254650300784533,52.76437952561281,49.348352807935676,3.416026717677134,1.1419393736840286,97.10944250526389,0.03184392862398734,0
2015-05-10,0.0008893009715513767,0.002978182639223448,0.008433880152640565,0.0013778431205625971,0.0018968620690056853,-0.5355397273562819,100.2543746089503,100.20226889536494,0.05210571358536242,0.006787869330537433,56.05738541358555,49.155634170803424,6.901751242782126,1.127880355889551,97.16567857644179,0.032143984807244085,0
2015-05-11,-0.000420349288344779,0.0024874752126591293,0.007180831186690695,0.0008666682468160673,0.0014192068812767938,-0.7047792252486924,100.26352940809788,100.20808187986043,0.05544752823745114,0.003341814652088715,54.13460309568977,48.71294561571955,5.4216574799702215,1.108486053228144,97.24325578708742,0.030963913611915996,0
2015-05-12,-0.002035864295643841,-0.0028784700200029656,0.002064980997781256,-0.0010600020645339554,-0.0005936834295635284,4.570873698597098,100.25235517875522,100.20565513947375,0.04670003928147537,-0.008747488955975768,45.922355461075725,47.27630113740531,-1.3539456763295874,1.066577193550613,97.41089122579754,0.027313155908086893,0
2015-05-13,0.0012022423217257217,-0.0012739741718919007,0.003643286996866261,0.0001285390309675656,0.0005839917379845549,-0.8078900110310068,100.25371182839758,100.2080451340042,0.04566669439338966,-0.0010333448880857077,50.67162374575429,47.3839781201101,3.2876456256441884,1.0331830414767738,97.5444678340929,0.027148942578157614,0
2015-05-14,-0.00214129131734786,-0.0025083870453174173,0.016045672296078364,-0.001824969383534793,-0.0014994397449303418,6.080252217229836,100.23449165426449,100.2019217954158,0.03256985884868868,-0.01309683554470098,43.35892498345612,47.72059398233505,-4.361668998878933,1.060431468073118,97.43547412770752,0.026150686516622685,0
2015-05-15,0.0016211586186769544,-0.0017790138127573574,0.01581314405857058,-0.00018410175767265705,0.00011675630409128142,0.016627653296021894,100.23254959195359,100.20239937206617,0.030150219887417506,-0.0024196389612711755,49.310530003651614,48.768363885159445,0.5421661184921689,1.0853966362601122,97.33561345495956,0.02872336871797926,0
2015-05-16,-0.0010766947964407914,-0.002434467192490297,0.01330187341043806,-0.0011419502236806615,-0.000923287944916688,-0.14130017187342025,100.22051629748182,100.19862684767142,0.021889449810402084,-0.008260770077015422,45.85847652574917,49.02383956265358,-3.1653630369044095,1.0971206059620113,97.28871757615195,0.02814493431823452,0
2015-05-17,-0.0010039338222807004,-0.0014029488887246089,0.012731274317363796,-0.0019434652473163967,-0.0018535052395935152,-0.5030236001084714,100.20005760248355,100.19106108893922,0.008996513544332174,-0.01289293626606991,42.8495381696825,49.34312150050878,-6.493583330826276,1.1055053390114389,97.25517864395424,0.02750364585264406,0
2015-05-18,-0.00014499173547111166,-0.00274667735816303,0.014572282360847724,-0.0018898303275390088,-0.0019204029872317723,-0.36074453808742113,100.18016640224702,100.1832233991769,-0.0030569969298710475,-0.012053510474203222,42.417102716482766,49.16224494776297,-6.745142231280205,1.122247941915656,97.18820823233737,0.028032384526464654,0
2015-05-19,-0.001496131659586064,-0.0021019091091724063,0.014737343952821296,-0.00306807966804828,-0.003287471385982817,0.04003462143564196,100.14792198298541,100.16982640313074,-0.021904420145332892,-0.018847423215461845,38.1404035199204,48.70393530445612,-10.56353178453572,1.138874230395863,97.12170307841654,0.027242120735078916,0
